Exchange,Base,Target,Last,Volume,Trust Score,USD Price
YoBit,LTC,BTC,0.00096589,213129.15509061,yellow,86278
YoBit,ZEC,BTC,0.0062357,87071.78352546,yellow,85301
Bitget,BTC,USDE,86014.18,6.355521,yellow,86253
WhiteBIT,LINK,BTC,0.00014479,43477.06,yellow,86500
WhiteBIT,TRX,BTC,3.2196e-06,1970540.0,yellow,86500
WhiteBIT,XLM,BTC,2.8204e-06,1101206.0,yellow,86500
WhiteBIT,LTC,BTC,0.000969,4510.12,yellow,86500
WhiteBIT,AAVE,BTC,0.001981,1337.692,yellow,86500
WhiteBIT,AVAX,BTC,0.00015476,17448.95,yellow,86500
WhiteBIT,ICP,BTC,4.648e-05,54431.82,yellow,86500
Binance,JST,BTC,4.3e-07,6603688.0,yellow,87442
Azbit,GRT,BTC,5.8e-07,871617.29,yellow,85957
TokoCrypto,CYBER,BTC,8.88e-06,14.31418918918919,yellow,86889
Bitso,TUSD,BTC,1.137e-05,200.87,yellow,87017
TokoCrypto,APE,BTC,3.3e-06,39.17878787878788,yellow,87432
CoinEx,STEEM,BTC,8.373e-07,88717.39449598,yellow,86036
KuCoin,RUNE,BTC,7.21e-06,0.0,yellow,85954
Freiexchange,DASH,BTC,0.00066112,71.19165059,yellow,86042
FMFW.io,APE,BTC,3.3e-06,29.443,yellow,86056
Niza.io,FIL,BTC,1.878e-05,356.88880939,red,86098
Upbit,DENT,BTC,1e-08,3226829.68079799,red,86168
TokoCrypto,JST,BTC,4.3e-07,365.30232558139534,red,85954
Poloniex,ADA,BTC,4.72e-06,4466.0,red,83976
Poloniex,DASH,BTC,0.00066,12.08,red,85924
Bitrue,WAN,BTC,7.7e-07,15827.3595,red,86043
Zaif,XYM,BTC,6e-08,11146.0,red,86225
Bitfinex,BTC,USD,86194.0,1480.26923276,,86194
Upbit,BTC,KRW,130012000.0,3482.44192203,,87942
Coincheck,BTC,JPY,13499622.0,721.1831646,,86140
Bitbank,BTC,JPY,13497965.0,241.0179,,86129
Bithumb,BTC,KRW,130021000.0,895.94492733,,87948
Binance,BTC,BRL,466523.0,181.14213,,86347
Coinone,BTC,KRW,130030000.0,154.22140245,,87954
Kinesis Money,BTC,USD,87985.0,3.48360564,,87985
KoinBX,BTC,INR,8176470.0498,24.23280826,,91689
BitTrade,BTC,JPY,13503743.0,80.35886127900625,,86166
WOO X,BTC,USDC,86116.64,0.7792,,86091
Indodax,BTC,IDR,1444976000.0,42.56303484,,86573
Foxbit,BTC,BRL,466373.0,25.65498704,,86319
Luno,XBT,MYR,358530.0,32.520252,,86582
Koinpark,BTC,INR,7955716.875,33.83538282,,89213
BTCBOX,BTC,JPY,13498736.0,19.85505,,86134
Bitfinex,ETH,BTC,0.03255,223.66094091,,86194
TokoCrypto,ETH,BTC,0.03256,1.2132592137592138,,85954
WhiteBIT,BTC,USD,86395.98,143.693821,,86396
Korbit,BTC,KRW,129996000.0,49.53233039,,87931
Bittime,BTC,IDR,1443093368.0,11.53399,,86460
WhiteBIT,ETH,BTC,0.032521,5647.4479,,86500
Luno,XBT,ZAR,1500363.0,37.298463,,86602
WhiteBIT,BTC,USDC,86071.19,101.908401,,86500
Bybit,BTC,RLUSD,86782.8,2.035287,,86919
Mercado Bitcoin,BTC,BRL,466764.0,32.95200459,,86392
VALR,BTC,ZAR,1499314.0,16.53187387,,86542
WhiteBIT,BTC,UAH,3867880.29,46.424359,,91486
BCEX,BTC,USDT,86383.56061322,14.645195,,86338
WhiteBIT,BTC,PLN,317620.3,24.538199,,86567
FMFW.io,TRX,BTC,3.1689e-06,310561.0,,86056
WhiteBIT,XRP,BTC,2.3895e-05,2252866.0,,86500
WhiteBIT,SOL,BTC,0.0015037,33144.26,,86500
HitBTC,TRX,BTC,3.1689e-06,310536.0,,85949
Independent Reserve,XBT,USD,85697.99,17.652605423333334,,85698
BitoPro,BTC,TWD,2715466.0,16.16289618,,86375
HTX,ETH,BTC,0.032547,214.8643,,85832
WhiteBIT,XAUT,BTC,0.04717,394.61501,,86500
Changelly PRO,TRX,BTC,3.1689e-06,310573.0,,85908
NovaDAX,BTC,BRL,466529.5,55.35749304,,86348
HashKey Global,BTC,USDT,86221.7,0.15663,,86175
Changelly PRO,XRP,BTC,2.3788e-05,1.0,,85908
Independent Reserve,XBT,SGD,111785.78,17.318655186666668,,85676
BitMEX,XBT,USDT,86504.5,4.35385,,86459
Bitso,BTC,MXN,1590950.0,7.69123087,,86172
EXMO,BTC,EUR,74766.01,58.80951993,,86267
EXMO,BTC,USD,90716.0,99.79974189,,90716
EXMO,BTC,USDC,86024.81,3.87218378,,91165
WhiteBIT,BTC,GBP,68498.28,12.017732,,89713
Gemini,BTC,EUR,74109.85,3.32279419,,85510
MEXC,BTC,EUR,74686.39,23.68431,,86175
CoinJar Exchange,BTC,USDC,86050.0,0.42784786,,86024
Upbit,BTC,USDT,85852.65,9.97713894,,85807
Independent Reserve,XBT,NZD,152716.16,17.652605423333334,,85584
Luno,ETH,XBT,0.03255,51.34,,86675
EXMO,BTC,UAH,3833615.93,106.13497435,,90676
CEX.IO,BTC,GBP,65698.0,0.13140396,,86040
EXMO,ETH,BTC,0.03261,697.44171175,,90720
Bitget,BTC,BRL,466426.0,2.18217,,86329
INX One,BTC,USD,86783.89,1.51752824,,86784
VALR,BTC,USDC,86026.0,1.07724388,,86000
Binance,BTC,PLN,316594.0,3.36502,,86275
MEXC,BTC,BRL,467188.4,11.97529,,86470
CoinEx,ERG,BTC,6.9916e-06,75744.62751151,,85983
Binance US,BTC,USDT,85850.54,12.34794663084938,,85782
BitoPro,BTC,USDT,85882.83,4.47973062,,85837
CoinJar Exchange,BTC,USD,87140.0,2.16227694,,87140
Bitlo,BTC,TRY,3655093.0,1.459038,,86177
YoBit,ETC,BTC,0.00015921,632421.97601514,,86180
One Trading,BTC,EUR,74990.23,2.6095391359647784,,86525
HTX,BTC,USDC,85858.0,2.1850851238372195,,85832
Coins.ph,BTC,PHP,5089040.2,5.1181144,,86382
CoinJar Exchange,BTC,USDT,87000.0,0.38696343,,86953
CoinDCX,BTC,INR,8147378.0,0.0,,91362
Binance,BTC,ARS,129439642.0,0.6242,,90878
EXMO,XRP,BTC,2.388e-05,169451.9407746,,90720
OKX,BTC,BRL,466300.0,1.24862695,,86294
Trubit,BTC,ARS,129414859.0,6.33113489,,90861
Coins.ph,BTC,USDC,86112.5,1.2383089,,86087
WhiteBIT,NEAR,BTC,2.141e-05,122237.18,,86500
Indodax,BTC,USDT,86300.0,1.054908,,86253
One Trading,BTC,USDC,85924.71,0.3830639637887634,,85899
WhiteBIT,DOT,BTC,2.622e-05,65513.3,,86594
Binance,SAGA,BTC,1e-06,7803349.7,,85674
WhiteBIT,APT,BTC,2.617e-05,85164.23,,86500
EXMO,DOGE,BTC,1.68e-06,2293362.91829561,,90716
AscendEX (BitMax),ETH,BTC,0.032466,191.964,,86439
Bit2Me,BTC,EURR,75947.0,0.18953489,,86101
CoinJar Exchange,SOL,BTC,0.00152,18.6,,87140
Bybit EU,BTC,EUR,74636.8,6.65863,,86118
CoinJar Exchange,XRP,BTC,2.381e-05,16899.729277,,85452
EXMO,BTC,USDQ,86296.0,3.37710182,,90720
CoinEx,XCH,BTC,7.107e-05,864.68370161,,86036
EXMO,BTC,USDR,86355.0,3.1739577,,90716
Kanga,BTC,EUR,75026.79,0.0,,86568
Bitget,BTC,WUSD,86112.46,0.656259,,85981
EXMO,DASH,BTC,0.00064814,11308.7359514,,90716
Bitfinex,BTC,GBP,65767.0,0.01696369,,86120
Kraken,XBT,USDQ,87356.8,0.00177478,,86007
EXMO,BTC,PLN,311294.9,16.70191426,,84843
HitBTC,ICP,BTC,4.75e-05,2047.7186,,85949
EXMO,TRX,BTC,3.2e-06,635159.343025,,90720
Bybit,BTC,BRL,465841.0,0.81169,,86209
CoinJar Exchange,BTC,EUR,75510.0,0.006,,87040
bitFlyer,ETH,BTC,0.03251,14.8860001,,87429
INX One,BTC,USDC,86712.14,0.01577422,,86686
EXMO,TON,BTC,1.729e-05,847284.60974509,,90716
MEXC,BTC,USDF,86279.55,0.64583,,85852
Bitget,BTC,USD1,85825.81,0.142726,,85981
TokoCrypto,ICP,BTC,4.7e-05,42.700212765957446,,86948
Cryptal,BTC,USDT,86133.39,0.891785,,85866
EXMO,BTC,GBP,66259.43,6.53928677,,86781
EXMO,SOL,BTC,0.00150841,2174.62847865,,90716
EXMO,ZRX,BTC,1.79e-06,1099275.28970391,,90720
EXMO,ADA,BTC,4.75e-06,203101.59967641,,90720
EXMO,LINK,BTC,0.0001447,8629.4714554,,90720
Trubit,ETH,BTC,0.032704,63.622,,85908
Bitso,BTC,ARS,128588200.0,0.29781005,,90262
Nonkyc.io,ETH,BTC,0.032523,8.022,,86009
Upbit,SHELL,BTC,7.4e-07,1675755.0010312,,86164
YoBit,BCHABC,BTC,0.00013045,26427.51546,,87198
bitFlyer,BTC,EUR,74518.93,0.2617891,,85969
Bithumb,SUI,BTC,1.595e-05,106930.07407626,,86631
Nonkyc.io,ETH,BTC,0.032554,8.001,,85968
Cryptal,BTC,USD,86092.13,0.853548,,86092
Binance,KAITO,BTC,7.6e-06,12255.1,,85969
Bitexen,BTC,TRY,3658135.11,0.18,,86196
WazirX,BTC,INR,8130000.0,0.5553700000000004,,91155
EXMO,SUI,BTC,1.63e-05,231264.61850403,,90630
Trubit,XRP,BTC,2.381e-05,87563.0,,85564
bitFlyer,BTC,USD,87428.88,0.05481412,,87429
CoinJar Exchange,LTC,BTC,0.0009554,10.0,,85452
EXMO,XLM,BTC,2.81e-06,254947.69188292,,90720
Poloniex,USDR,BTC,1.111e-05,579478.0,,83028
EXMO,WAVES,BTC,1.28e-05,196652.33212014,,90630
Luno,XBT,NGN,127500000.0,0.69473,,87543
Binance,CHZ,BTC,3.3e-07,2659901.0,,85958
AscendEX (BitMax),XAUT,BTC,0.04641,8.8637,,86008
Binance,BTC,UAH,3890312.0,0.05597,,92005
Bybit,BTC,PLN,317315.0,0.121145,,86472
WazirX,BTC,USDT,86540.0,0.19589,,86494
Binance,ASTR,BTC,1.5e-07,1693844.3,,85969
EXMO,ZEC,BTC,0.00621826,807.92988403,,90630
KuCoin,VRA,BTC,4.25e-09,0.0,,85954
Upbit,RVN,BTC,9e-08,2422861.79015727,,86168
Poloniex,XAUT,BTC,0.047292,149.3759,,83028
BitMEX,ETH,XBT,0.0326729,0.866,,86458
Binance,TFUEL,BTC,2.4e-07,636425.0,,85958
Kanga,BTC,USDR,87143.51,0.0,,85942
Upbit,REI,BTC,1e-07,8642519.77899599,,86156
HTX,ADA,BTC,4.76e-06,17195.13329809725,,85988
EXMO,LTC,BTC,0.0009635,306.05587114,,90720
EXMO,BCH,BTC,0.006383,132.91633691,,90720
Upbit,PLUME,BTC,2.8e-07,1356855.80110641,,86168
BitBNS,BTC,INR,5200013.94,3.47321348,,58303
Upbit,RSR,BTC,4e-08,864299.38175394,,86156
HitBTC,XCN,BTC,6.2e-08,3868.0,,85949
Upbit,IOTX,BTC,1.1e-07,1422538.35953106,,86168
Binance,ROSE,BTC,1.8e-07,742964.0,,85977
Upbit,RLY,BTC,1e-08,187231.42144638,,86156
KuCoin,WAN,BTC,7.63e-07,0.0,,85954
Upbit,DGB,BTC,8e-08,14589.96287873,,86168
Binance,ICX,BTC,7.8e-07,174973.0,,85969
EXMO,DOT,BTC,2.62e-05,7765.90193435,,90720
Binance,COTI,BTC,3.1e-07,343964.0,,85977
BitMart,BTCV,BTC,6.5e-06,43803.26,,85949
Bithumb,USDC,BTC,1.137e-05,2219.310435659759,,86623
Bitrue,ATOM,BTC,2.81e-05,12499.6395,,86043
GoPax,BTC,KRW,130000000.0,0.40421974,,87911
Binance,ENJ,BTC,3.7e-07,261839.9,,85969
EXMO,ETC,BTC,0.0001592,1908.8854684,,90720
Upbit,JASMY,BTC,9e-08,4562.92601828,,86156
KuCoin,TWT,BTC,1.214e-05,0.0,,85954
Upbit,SWELL,BTC,3e-08,608624.68827928,,86156
Upbit,BABY,BTC,2.2e-07,1569789.45526009,,86168
EXMO,ALGO,BTC,1.63e-06,88712.6384699,,90720
Bithumb,TRX,BTC,3.12e-06,108279.33271096648,,86623
zondacrypto,ETH,BTC,0.03255,3.25099345,,85977
Binance,W,BTC,5.2e-07,213104.9,,85969
Freiexchange,LTC,BTC,0.0009855,90.64664899,,86029
Upbit,OAS,BTC,3e-08,600564.7123469,,86156
Upbit,INIT,BTC,1.2e-06,341905.91539669,,86156
Luno,XBT,IDR,1598990000.0,0.256425,,95716
Binance,ALT,BTC,1.5e-07,7359.0,,85969
Upbit,SPK,BTC,3.5e-07,647.27142857,,86527
Bitso,ETH,BTC,0.032161,1.87485369,,86042
Upbit,CRV,BTC,4.44e-06,35658.51622478,,86156
Oceanex,BTC,USDT,85984.21,0.114167,,85938
Kanga,BTCV,BTC,5.9e-06,0.0,,86111
EXMO,GAS,BTC,2.5e-05,7251.3788,,90720
Binance,GMT,BTC,2.1e-07,94647.4,,85969
EXMO,UNI,BTC,7.7e-05,7993.06250129,,90720
EXMO,CHZ,BTC,3.2e-07,400309.97836511,,90720
Upbit,OXT,BTC,3.4e-07,180714.82665061,,86156
Poloniex,SOL,BTC,0.0015,7.2,,83028
CoinEx,ROSE,BTC,1.79278e-07,174252.23,,86036
Binance,AEVO,BTC,5.6e-07,63494.69,,85969
Upbit,JST,BTC,4.3e-07,33018.06618671,,86156
KuCoin,SKL,BTC,1.568e-07,0.0,,85954
SafeTrade,BTC,USDT,86667.6,0.03,,86621
Kraken,SNX,XBT,6.63e-06,4759.88149657,,86007
Freiexchange,DGB,BTC,8e-08,13585.33601691,,86029
Upbit,ADA,BTC,4.69e-06,9843.36699457,,86168
EXMO,ATOM,BTC,2.853e-05,3266.8618619,,90720
zondacrypto,XRP,BTC,2.36e-05,41.65440579,,85977
Upbit,BLAST,BTC,2e-08,40868.95702196,,86156
Upbit,AUDIO,BTC,3.7e-07,170088.31513845,,86156
Binance,CHR,BTC,6.8e-07,52842.0,,85977
Upbit,ETHFI,BTC,8.15e-06,3199.02313484,,86156
EXMO,NEO,BTC,4.941e-05,4353.83798488,,90720
Upbit,SOPH,BTC,1.9e-07,5263.15789473,,86168
Upbit,MEW,BTC,2e-08,379614.46384039,,86156
Upbit,NKN,BTC,1.7e-07,181541.32831011,,86168
Poloniex,BTC,USDC,83052.65,0.033779,,83028
zondacrypto,BTC,USD,87500.0,0.06278236,,87500
EXMO,NEAR,BTC,2.15e-05,5431.72171413,,90720
Poloniex,AVAX,BTC,0.000155,79.79,,83028
Poloniex,DOT,BTC,2.63e-05,872.1,,83028
Niza.io,SNX,BTC,6.63e-06,2242.38916828,,86098
Freiexchange,XMR,BTC,0.00458874,9.71459921,,86596
Poloniex,BCH,BTC,0.006343,1.29,,83028
Upbit,WAVES,BTC,7.88e-06,3099.17931011,,86168
Upbit,CHR,BTC,6.9e-07,14771.01096518,,86156
Freiexchange,DOGE,BTC,1.72e-06,4567.13053188,,86042
Bitfinex,IOT,BTC,1.36e-06,7329.67666998,,86133
Bybit,ALGO,BTC,1.641e-06,243.4,,85956
DigiFinex,ONT,BTC,8.1e-07,35173.0,,85960
zondacrypto,SOL,BTC,0.0014898,7.9981271,,85977
P2B,ZRX,BTC,1.8e-06,1387.0,,86119
Upbit,USDC,BTC,1.141e-05,2429.12852531,,86156
Upbit,WLD,BTC,7.3e-06,1228.36516113,,86168
Upbit,NOM,BTC,1.4e-07,206282.84653183,,86156
SafeTrade,SOL,BTC,0.00146712,5.13,,86093
Upbit,AXS,BTC,1.244e-05,372.14594764,,86156
Bitfinex,UOS,BTC,1.4e-07,40367.5883908,,85940
Upbit,IN,BTC,1.34e-06,25834.85612334,,86156
Upbit,AVNT,BTC,4.44e-06,1565.69535361,,86168
Upbit,AWE,BTC,6e-07,10698.28187999,,86168
Luno,ADA,XBT,4.8e-06,826.1,,86056
Upbit,ENJ,BTC,3.7e-07,17722.04554396,,86168
Nonkyc.io,PIRATE,BTC,2.233e-07,2999.3234,,85968
Upbit,APT,BTC,2.672e-05,104.46076503,,86156
Zaif,ETH,BTC,0.0325,0.0133,,86093
Upbit,PSG,BTC,9.55e-06,634.54515412,,86156
Upbit,TRX,BTC,3.14e-06,419.69569736,,86168
Poloniex,XLM,BTC,2.83e-06,555.0,,83028
SafeTrade,ETH,BTC,0.031428,0.06,,86093
KuCoin,EGLD,BTC,8.505e-05,0.0,,85954
BitBNS,BTC,USDT,75000.0,0.01095691,,74960
Luno,XLM,XBT,2.9e-06,601.6,,86056
Bitrue,ICX,BTC,7.5e-07,1751.3295,,86043
Upbit,ZKC,BTC,1.59e-06,3287.20757684,,86168
ProBit Global,ETH,BTC,0.03258,0.055,,85977
Upbit,POLYX,BTC,7.6e-07,1619.22548052,,86156
Crypto.com Exchange,FET,BTC,3.352e-06,110.0,,85987
Upbit,XPL,BTC,2.14e-06,3517.57,,86156
Upbit,MMT,BTC,3.22e-06,2003.94841447,,86156
Upbit,SNT,BTC,1.7e-07,16106.6969724,,86168
SafeTrade,RVN,BTC,1e-07,3752.84,,86093
Bitrue,IOTA,BTC,1.34e-06,211.35,,86043
Upbit,LA,BTC,4.36e-06,1000.0,,86168
Upbit,NAP,BTC,4.85e-06,562.39286699,,86156
Upbit,STEEM,BTC,8.1e-07,1659.6809739,,86168
BigONE,XAUT,BTC,0.046642,0.00498,,85805
Upbit,ZORA,BTC,8.7e-07,6787.51156334,,86156
Luno,CRV,XBT,4.4e-06,350.0,,86056
Zaif,BCH,BTC,0.0062,0.0651,,86093
Upbit,CBK,BTC,4.09e-06,277.61617763,,86156
StakeCube Exchange,BTC,USDT,93000.0,0.0004912,,92950
Upbit,MAGIC,BTC,1.17e-06,137.78262192,,86156
Upbit,AUCTION,BTC,6.093e-05,7.03778399,,86156
Upbit,1INCH,BTC,2.14e-06,145.12555837,,86156
Upbit,CTC,BTC,3.42e-06,78.32032854,,86156
bitFlyer,BCH,BTC,0.0064,0.12,,87429
Poloniex,FIL,BTC,2e-05,9.5,,85928
Upbit,0G,BTC,1.845e-05,49.01939653,,86156
Poloniex,SAND,BTC,1.85e-06,153.0,,83028
Upbit,AKT,BTC,6.09e-06,34.83251231,,86156
HitBTC,APE,BTC,3.3e-06,29.443,,85949
Bitfinex,LEO,BTC,0.00010573,2.52823439,,85940
Poloniex,LINK,BTC,0.0001521,1.3,,85928
Freiexchange,ARG,BTC,1e-08,5462.07686856,,86042
Upbit,JUV,BTC,7.61e-06,17.26525668,,85543
zondacrypto,ATOM,BTC,2.99e-05,9.543057,,85977
Upbit,ENSO,BTC,7.91e-06,106.00789836,,86156
Freiexchange,GLC,BTC,1.1e-07,0.34107293,,86042
Upbit,QTUM,BTC,1.797e-05,2.02543438,,86527
Upbit,KAITO,BTC,9.84e-06,30.89258525,,86156
SafeTrade,YEC,BTC,4.41e-06,103.62,,86093
Upbit,BERA,BTC,1.251e-05,4.70583533,,86156
Upbit,EUL,BTC,4.97e-05,2.38274287,,86168
Upbit,OCEAN,BTC,2.66e-06,19.0,,86156
Freiexchange,FIRO,BTC,2.512e-05,6.84395713,,86042
Upbit,A,BTC,2.44e-06,4.98409757,,86168
Freiexchange,ZEC,BTC,0.0074987,0.0025,,86042
Upbit,CHZ,BTC,3.3e-07,44.04290084,,86156
HitBTC,PRO,BTC,4e-06,0.2,,85949
HitBTC,BTC,TRY20,3651172.0,0.923504,,85998
ChangeNOW,USDC,BTC,1.1527126983331908e-05,4853287.839835879,,85467
ChangeNOW,ETH,BTC,0.032607029569917,1345.2225207646654,,85467
Max Maicoin,BTC,TWD,2714760.9,33.1504,,86340
ChangeNOW,XRP,BTC,2.377740704314887e-05,1185606.3696058805,,85467
ChangeNOW,ZEC,BTC,0.0061329293948256,3102.313494252596,,85467
ChangeNOW,LTC,BTC,0.0009654737484468,17554.02721004056,,85467
ChangeNOW,TRX,BTC,3.1985749377885608e-06,3479395.697281744,,85467
TokoCrypto,BTC,IDR,1440000003.0,9.812577831344178,,86263
AltcoinTrader,BTC,ZAR,1503319.0,5.13,,86760
ChangeNOW,BNB,BTC,0.0098132247052107,521.4325989864889,,85467
ChangeNOW,DAI,BTC,1.1432859851780633e-05,454360.29459189496,,85467
QMall,BTC,UAH,10808106.23387625,0.8290649,,255606
ChangeNOW,PAXG,BTC,0.0465462769171745,44.80387188856217,,85598
ChangeNOW,DOGE,BTC,1.6760782646016092e-06,1075907.7761794538,,85475
ZebPay,BTC,INR,8125450.0,1.4846059399999998,,91128
ChangeNOW,TON,BTC,1.69168138921979e-05,52845.04530834284,,85479
Upbit Indonesia ,REI,BTC,1.1e-07,8639245.60080511,,86288
ChangeNOW,PEPE,BTC,4.8037784289584704e-11,9677811053.68419,,85475
Upbit Indonesia ,ETH,BTC,0.03247915,14.41121265,,86029
ChangeNOW,BCH,BTC,0.0062852209138543,60.70763278646437,,85467
Upbit Indonesia ,XRP,BTC,2.375e-05,10999.39337383,,86029
ChangeNOW,PYUSD,BTC,1.1434274096875928e-05,20660.50937594794,,85475
Upbit Indonesia ,RVN,BTC,9e-08,2342002.79015727,,86288
ChangeNOW,VET,BTC,1.4880235611822534e-07,1175174.5327220575,,85475
Upbit Indonesia ,CRV,BTC,4.44e-06,35658.51622478,,86288
Upbit Indonesia ,IOTX,BTC,1.1e-07,1422538.35953106,,86168
ChangeNOW,APT,BTC,2.7107916721973827e-05,3832.37212804668,,85475
ChangeNOW,MATICUSDCE,BTC,1.1473507154711496e-05,10361.623835121927,,85475
ChangeNOW,DCR,BTC,0.000284353688581,329.7865436088296,,85467
ChangeNOW,ARBUSDCE,BTC,1.1631965044735316e-05,9684.105537908985,,85475
ChangeNOW,AAVE,BTC,0.0019194288841505,55.82879536009119,,85476
Upbit Indonesia ,LRC,BTC,6.1e-07,125942.68847893,,85771
Upbit Indonesia ,AUDIO,BTC,3.8e-07,169655.91513845,,85771
Upbit Indonesia ,OXT,BTC,3.4e-07,180714.82665061,,86288
ChangeNOW,NMR,BTC,0.000127509847371,381.1263031644223,,85476
ChangeNOW,CRO,BTC,1.231901867145597e-06,43180.09773405949,,85475
Upbit Indonesia ,ADA,BTC,4.69e-06,9843.36699457,,85771
Magic Eden (Runes),PUPS•WORLD•PEACE,BTC,5.1188e-08,0.0,,86029
Upbit Indonesia ,RSR,BTC,4e-08,864299.38175394,,85771
Upbit Indonesia ,DENT,BTC,1e-08,3226829.68079799,,85771
Upbit Indonesia ,NKN,BTC,1.7e-07,181541.32831011,,86168
ChangeNOW,JUP,BTC,2.699453254521097e-06,10230.113378157695,,85476
Upbit Indonesia ,NOM,BTC,1.4e-07,206282.84653183,,86288
ChangeNOW,EURI,BTC,1.3407071209827398e-05,2071.5376659463477,,85505
Upbit Indonesia ,WAVES,BTC,7.88e-06,3099.17931011,,85771
ChangeNOW,RSR,BTC,3.8185196961667915e-08,604096.8837694644,,85475
ChangeNOW,PUMP,BTC,2.9958854210291715e-08,717636.125234004,,85527
UniSat (Runes),DOG•GO•TO•THE•MOON,BTC,1.25e-08,1667815.53337,,86101
Upbit Indonesia ,OAS,BTC,3e-08,600564.7123469,,86168
ChangeNOW,WEMIX,BTC,5.030540845898682e-06,3627.718415301789,,85505
Upbit Indonesia ,DOT,BTC,2.598e-05,590.99256088,,85771
Upbit Indonesia ,JST,BTC,4.3e-07,33018.06618671,,85771
Upbit Indonesia ,CHR,BTC,6.9e-07,14771.01096518,,86288
ChangeNOW,CELL,BTC,1.6870395373087688e-06,4685.665026630574,,85476
Upbit Indonesia ,MEW,BTC,2e-08,379614.46384039,,85771
ChangeNOW,NEXO,BTC,1.078879463988224e-05,679.5682748651067,,85476
Upbit Indonesia ,ENJ,BTC,3.7e-07,17722.04554396,,86288
Upbit Indonesia ,AWE,BTC,6e-07,10698.28187999,,86288
Upbit Indonesia ,PSG,BTC,9.55e-06,634.54515412,,85771
Upbit Indonesia ,SNT,BTC,1.7e-07,32961.92578151,,85771
Upbit Indonesia ,AXS,BTC,1.244e-05,372.14594764,,86288
ChangeNOW,ENS,BTC,0.0001273344193317,21.908344916318956,,85475
Upbit Indonesia ,APT,BTC,2.672e-05,104.46076503,,85771
ChangeNOW,XEC,BTC,1.3646227666738675e-10,18087265.530154027,,85476
Upbit Indonesia ,STRAX,BTC,2.7e-07,8238.23197516,,85771
Upbit Indonesia ,STEEM,BTC,8.1e-07,1659.6809739,,85771
Upbit Indonesia ,ETC,BTC,0.00015683,8.26062694,,85771
Upbit Indonesia ,POLYX,BTC,7.6e-07,1619.22548052,,86168
Upbit Indonesia ,DGB,BTC,8e-08,14589.96287873,,85771
Upbit Indonesia ,CBK,BTC,4.09e-06,277.61617763,,85771
Upbit Indonesia ,BLAST,BTC,2e-08,40868.95702196,,86288
Upbit Indonesia ,CRO,BTC,1.22e-06,413.91304347,,85771
Upbit Indonesia ,1INCH,BTC,2.14e-06,145.12555837,,85771
Upbit Indonesia ,CTC,BTC,3.42e-06,78.32032854,,85771
ChangeNOW,SUPER,BTC,2.2859354468331023e-06,90.16342917332736,,85479
Upbit Indonesia ,AKT,BTC,6.09e-06,34.83251231,,85771
Upbit Indonesia ,MAGIC,BTC,1.17e-06,137.78262192,,86288
Upbit Indonesia ,JUV,BTC,7.61e-06,17.26525668,,85555
ChangeNOW,SFP,BTC,3.5234237978140874e-06,21.55860627962682,,85475
Upbit Indonesia ,OCEAN,BTC,2.66e-06,19.0,,86168
Upbit Indonesia ,QTUM,BTC,1.797e-05,2.02543438,,86484
ChangeNOW,OKB,BTC,0.0012291511657119,0.0263437664247264,,85475
Upbit Indonesia ,CHZ,BTC,3.3e-07,44.04290084,,85771
ChangeNOW,WAVES,BTC,7.381488744551864e-06,2.060782887262495,,85467
Upbit Indonesia ,A,BTC,2.44e-06,4.98409757,,86288
OKX,LTC,BTC,0.0010146,16715.071253,green,85969
CoinEx,KDA,BTC,1.782e-07,279700.62131459,green,95524
KoinBX,SOL,BTC,0.001507,1079.27038036,yellow,84380
KoinBX,ADA,BTC,5.19e-06,233905.80130151,yellow,90118
Kinesis Money,BTC,USDT,84589.5063316,0.0044628,yellow,84549
XT.COM,TRX,BTC,3.26e-06,307753.0,yellow,84316
HTX,SNC,BTC,2.7e-07,3395557.45,yellow,90843
Kinesis Money,BTC,CAD,126716.0246122,0.01574594,yellow,90544
NBX,BTC,SEK,885543.4,0.019449,yellow,93306
Kinesis Money,BTC,AED,310254.6839874,0.0058928,yellow,84481
TokoCrypto,STEEM,BTC,8.3e-07,64726.590361445786,yellow,85954
Binance US,ADA,BTC,4.77e-06,9185.683438155136,yellow,85899
KuCoin,AUDIO,BTC,3.78e-07,0.0,yellow,90635
TokoCrypto,WBTC,BTC,0.9984,0.0001099959935897,red,86382
WOO X,ETH,BTC,0.03279,0.0632,red,84965
Kanga,WBTC,BTC,0.99829,0.0,red,86111
Giottus,ETH,BTC,0.03271,0.6,red,86371
FMFW.io,ADA,BTC,4.745e-06,29752.0,red,86056
Kraken,XBT,USD1,87540.9,0.08016901,red,85401
FMFW.io,LINK,BTC,0.00014337,1.61,red,84413
TokoCrypto,DOT,BTC,2.717e-05,7.676849466323151,red,86478
TokoCrypto,BTC,DAI,92325.39,0.0005185393877025,red,92298
TokoCrypto,APT,BTC,2.719e-05,5.663111438028687,red,86382
Bit2Me,BTC,USDR,86080.0,0.0588658756,red,86037
Kraken,XBT,USDR,86080.0,0.00054693,red,85899
FMFW.io,FET,BTC,3.308e-06,239.5,red,87008
Giottus,TRX,BTC,3.25e-06,135.35670731,red,84320
Kinesis Money,ETH,BTC,0.03263,0.024018,red,86365
FMFW.io,DGB,BTC,7.27e-08,7449972.0,red,86056
Kinesis Money,BTC,SGD,108580.18,0.00077507,red,83241
